FundType,PooledFundId,AllocationtypeId,ChfId,ChfProjectCode,OrgId,PrjDuration,EndDate,Budget,BenM,BenW,BenB,BenG,GMId,GAMId,GlbPrjStatusId,GlobalUniqueOrgId,DisabilityMarkerId,GenderEqualityMarkerId,GBVMarkerId,GAMRefNumber,PartnerProjectRisk,PartnerRisk,DisabledM,DisabledW,DisabledB,DisabledG,AchM,AchW,AchB,AchG,BenMSplit,BenWSplit,BenBSplit,BenGSplit,BenTotSplit,AchMSplit,AchWSplit,AchBSplit,AchGSplit,AchTotSplit,DisabledAchM,DisabledAchW,DisabledAchB,DisabledAchG,GBVBudgetPlanned,GBVBudgetReached,GBVBen,GBVAch
1,24,257,15856,DRC-20/HCG10/RA1/HLT-WaSH-PROT/INGO/15856,3207,8 Months,1/31/2021 12:00:00 AM,700000,5522,6494,4866,4896,,3,113,6614,,,,G610517547,Medium,Ineligible,828,974,730,734,28381,34450,933,716,||||5522,||||6494,||||4866,||||4896,||||21778,||||28381,||||34450,||||933,||||716,||||64480,305,965,196,65,0,0,0,0
1,24,273,17116,DRC-20/HCG10/RA2/LOG/UN/17116,3204,3 Months,11/30/2020 12:00:00 AM,251448.93,28704,31096,26496,28704,,4,87,6611,,,,G710199542,Low,Medium,4306,4664,3974,4306,146619,169370,18564,20474,||||28704,||||31096,||||26496,||||28704,||||115000,||||146619,||||169370,||||18564,||||20474,||||355027,2674,1149,999,2799,10057,10559,9200,6321
1,24,257,15882,DRC-20/HCG10/RA1/HLT-PROT/INGO/15882,3183,8 Months,1/31/2021 12:00:00 AM,700000.05,64167,66786,100362,104460,,4,87,6595,,,,G898743463,Low,Medium,9625,10018,15054,15669,207338,269290,110035,151630,|||64167|,|||66786|,|||100362|,|||104460|,|||335775|,|||207338|,|||269290|,|||110035|,|||151630|,|||738293|,8564,3680,13456,3262,0,0,0,0
1,24,257,15871,DRC-20/HCG10/RA1/HLT-WaSH-PROT/INGO/15871,3200,"7 Months, 27 Days",1/27/2021 12:00:00 AM,700000,15779,17440,24084,25745,,3,116,6607,,,,G196660945,Medium,Medium,157,174,240,257,78462,88265,34198,43021,|||15779|,|||17440|,|||24084|,|||25745|,|||83048|,|||78462|,|||88265|,|||34198|,|||43021|,|||243946|,114,151,53,27,14000,1960,6643,3217
1,24,257,15887,DRC-20/HCG10/RA1/WaSH-PROT/UN/15887,3186,6 Months,12/14/2020 12:00:00 AM,500000.3,1105,1105,6600,6350,,3,87,6598,,,,G123456789,Medium,Low,263,263,263,263,14357,5777,6569,6488,||||1105,||||1105,||||6600,||||6350,||||15160,||||14357,||||5777,||||6569,||||6488,||||33191,15,185,15,9,0,0,0,0
1,24,257,15867,DRC-20/HCG10/RA1/HLT-WaSH-PROT/INGO/15867,3271,6 Months,12/14/2020 12:00:00 AM,698886.27,11212,18686,18686,26161,,3,87,6656,,,,G104388550,Medium,Medium,1121,1869,1869,2616,21693,27119,13716,26120,|||11212|,|||18686|,|||18686|,|||26161|,|||74745|,|||21693|,|||27119|,|||13716|,|||26120|,|||88648|,339,1689,1846,474,0,0,0,0
1,24,257,15859,DRC-20/HCG10/RA1/HLT/INGO/15859,3178,8 Months,1/31/2021 12:00:00 AM,700000.39,11737,12213,0,0,,0,87,6591,,,,G751104158,Medium,Medium,1760,1832,0,0,8348,10339,1150,1425,|||11737|,|||12213|,|||0|,|||0|,|||23950|,|||8348|,|||10339|,|||1150|,|||1425|,|||21262|,1115,1460,0,0,42000,13860,4071,3947
1,24,424,23079,DRC-22/HCG10/RA2/HLT/INGO/23079,3183,8 Months,4/16/2023 12:00:00 AM,600000,6573,9840,8714,9265,,4,113,6595,,,,H5034-3153-1872,Medium,Medium,259,268,210,210,6990,10607,10039,10595,4301|||2272|,6726|||3114|,5355|||3359|,5775|||3490|,22157|||12235|,3791|||3199|,6417|||4190|,5109|||4930|,5593|||5002|,20910|||17321|,8,199,162,188,0,0,0,0
1,24,424,23078,DRC-22/HCG10/RA2/HLT/NGO/23078,3448,"7 Months, 20 Days",4/20/2023 12:00:00 AM,615130.07,3728,4836,4078,4491,,4,113,7270,,,,H7504-6790-6482,Medium,Medium,181,181,129,126,7280,11317,9403,10685,1669|||2059|,1935|||2901|,1590|||2488|,1555|||2936|,6749|||10384|,2205|||5075|,3250|||8067|,2744|||6659|,2981|||7704|,11180|||27505|,141,44,80,113,0,0,0,0
1,24,414,22427,DRC-22/HCG10/RA1/WaSH/INGO/22427,3192,"6 Months, 8 Days",12/31/2022 12:00:00 AM,259000.01,6467,6821,4312,4400,,4,113,6603,,,,H1408-3965-4552,Medium,Medium,1069,923,713,595,7029,7647,13719,15415,4591|||1876|,4842|||1979|,3061|||1251|,3123|||1277|,15617|||6383|,5165|||1864|,5661|||1986|,10917|||2802|,12094|||3321|,33837|||9973|,781,785,117,343,7770,3263,3080,2049
1,24,355,20139,DRC-21/HCG10/RA3/NFI-PROT/INGO/20139,3209,15 Months,12/31/2022 12:00:00 AM,1190000,3814,7948,1963,6275,,4,113,6615,,,,G806312222,Medium,Ineligible,200,150,100,100,6062,6131,11778,11921,1604||606|1604|,3583||782|3583|,753||457|753|,3356||345|2574|,9296||2190|8514|,4133||1434|495|,4542||1275|314|,11010||623|145|,11162||541|218|,30847||3873|1172|,71,90,42,34,95200,70448,400,7
1,24,384,21208,DRC-21/HCG10/RA6/NFI/UN/21208,3186,6 Months,8/17/2022 12:00:00 AM,1155867.25,11854,12338,16370,17038,,3,115,6598,,,,H3817-1410-6067,Low,Low,1778,1851,2455,2556,8658,10323,15757,14628,11854||||,12338||||,16370||||,17038||||,57600||||,8658||||,10323||||,15757||||,14628||||,49366||||,35,1789,1950,893,0,0,0,0
1,24,355,20126,DRC-21/HCG10/RA3/HLT/NGO/20126,3448,"9 Months, 17 Days",7/31/2022 12:00:00 AM,510000.52,5301,5210,3672,3587,,4,113,7270,,,,G820772420,Medium,Medium,12,23,15,35,5491,7207,3591,4523,2104||2260|937|,2107||2260|843|,1434||1613|625|,1442||1581|564|,7087||7714|2969|,3020||165|2306|,3964||216|3027|,1975||108|1508|,2488||135|1900|,11447||624|8741|,0,11,5,0,66300,27846,888,166
1,24,384,21268,DRC-21/HCG10/RA6/FSEC/NGO/21268,3251,7 Months 1 Days,9/24/2022 12:00:00 AM,1000000,468,1092,4698,5742,,4,113,6636,,,,H9554-5981-4985,Medium,Medium,70,164,705,861,293,1707,7341,7096,468||||,1092||||,4698||||,5742||||,12000||||,293||||,1707||||,7341||||,7096||||,16437||||,58,62,361,13,0,0,0,0
1,24,355,20140,DRC-21/HCG10/RA3/WaSH/INGO/20140,3192,"11 Months, 21 Days",10/15/2022 12:00:00 AM,500000,12280,13466,15751,15921,,3,113,6603,,,,G730631718,Medium,Medium,2532,2670,1688,1723,10184,11688,19428,16478,8629|||3651|,9453|||4013|,10001|||5750|,9762|||6159|,37845|||19573|,7320|||2864|,8361|||3327|,13011|||6417|,9693|||6785|,38385|||19393|,278,1112,1110,72,85000,25500,8038,1033
1,24,319,18274,DRC-21/HCG10/RA1/COORD/UN/18274,3198,"15 Months, 6 Days",11/7/2022 0:00,1466441.54,53489,227462,124346,178937,,4,115,6605,,,,G977749982,Medium,Medium,0,0,0,0,53489,227462,124346,178937,6020||984|46485|,29365||4800|193297|,16053||2624|105669|,23101||3776|152060|,74539||12184|497511|,6020||984|46485|,29365||4800|193297|,16053||2624|105669|,23101||3776|152060|,74539||12184|497511|,0,0,0,0,249295,234337,11684,8565
1,24,355,20130,DRC-21/HCG10/RA3/EDU/INGO/20130,3244,11 Months,9/10/2022 0:00,169924.07,3620,3612,3890,4170,,4,113,15990,,,,G393075520,Medium,Medium,543,542,578,621,1652,2540,1831,1948,2534|||1086|,2528|||1084|,2732|||1158|,2927|||1243|,10721|||4571|,422|||1230|,1025|||1515|,824|||1007|,902|||1046|,3173|||4798|,285,330,230,172,0,0,0,0
1,24,414,22430,DRC-22/HCG10/RA1/WaSH/UN/22430,3186,"3 Months, 1 Days",10/18/2022 12:00:00 AM,261780.96,8500,10126,5561,5559,,4,115,6598,,,,H7519-8322-9086,Low,Low,95,105,35,45,13836,14132,15669,15493,7265|||1235|,8410|||1716|,4178|||1383|,4177|||1382|,24030|||5716|,9685|||4151|,9892|||4240|,10968|||4701|,10845|||4648|,41390|||17740|,68,11,6,12,41884,5026,4164,2298
1,24,355,20111,DRC-21/HCG10/RA3/HLT-GBV/UN/20111,3198,12 Months,10/19/2022 12:00:00 AM,999999.82,4874,5035,7087,6864,,4,115,6605,,,,G871352431,Medium,Medium,731,755,1063,1030,10074,17926,9964,15254,1662||1360|1852|,1717||1405|1913|,2416||1977|2694|,2341||1915|2608|,8136||6657|9067|,2518||182|7374|,4315||194|13417|,2836||271|6857|,3764||266|11224|,13433||913|38872|,721,394,728,351,0,0,0,0
1,24,355,20113,DRC-21/HCG10/RA3/PROT/INGO/20113,3193,12 Months,10/31/2022 12:00:00 AM,240000,16889,24666,24947,25856,,4,113,6604,,,,G653568937,Medium,Medium,1200,1204,900,980,21549,27842,25042,25450,5990|||10899|,8766|||15900|,6947|||18000|,6856|||19000|,28559|||63799|,10549|||11000|,12252|||15590|,6372|||18670|,6824|||18626|,35997|||63886|,983,631,770,229,0,0,0,0
1,24,338,19532,DRC-21/HCG10/RA2/GBV-HLT/UN/19532,3198,6 Months,1/27/2022 12:00:00 AM,374994.3,11563,11946,16815,16286,,4,115,6605,,,,G331875454,Medium,Medium,578,597,841,814,4925,25346,2786,5767,3944||3226|4393|,4073||3333|4540|,5733||4691|6391|,5554||4544|6188|,19304||15794|21512|,1985||1619|1321|,6276||5352|13718|,1355||842|589|,2815||1902|1050|,12431||9715|16678|,306,12,299,570,67498,72897,7359,5151
1,24,311,17985,DRC-20/HCG10/RA7/NFI-FSEC/INGO/17985,3184,12 Months,2/15/2022 12:00:00 AM,367384.5,2,0,0,0,,0,113,6596,,,,G788823763,Medium,Medium,0,0,0,0,2,0,0,0,||||2,||||0,||||0,||||0,||||2,||||2,||||0,||||0,||||0,||||2,0,0,0,0,55107,19287,0,0
1,24,306,17976,DRC-20/HCG10/RA6/HLT/INGO/17976,3238,12 Months,3/9/2022 0:00,1070300,3731,5223,2238,3731,,4,113,6623,,,,G120053788,Medium,Medium,560,783,336,560,2202,2377,2451,1848,3362|||369|,4706|||517|,2017|||221|,3362|||369|,13447|||1476|,2053|||149|,2075|||302|,2325|||126|,1689|||159|,8142|||736|,422,227,170,41,0,0,0,0
1,24,311,18000,DRC-20/HCG10/RA7/PROT/NGO/18000,3404,"11 Months, 1 Days",1/15/2022 12:00:00 AM,193605.8,15,20,0,0,,4,113,6785,,,,G646311340,Medium,Ineligible,0,0,0,0,15,20,0,0,|||15|,|||20|,|||0|,|||0|,|||35|,|||15|,|||20|,|||0|,|||0|,|||35|,0,0,0,0,0,0,0,0
1,24,311,17989,DRC-20/HCG10/RA7/CASH/INGO/17989,3201,12 Months,2/28/2022 12:00:00 AM,188000,60,40,0,0,,0,113,6608,,,,G000000000,Medium,Medium,0,0,0,0,60,40,0,0,||||60,||||40,||||0,||||0,||||100,||||60,||||40,||||0,||||0,||||100,0,0,0,0,0,0,0,0
1,24,311,17991,DRC-20/HCG10/RA7/EDU-PROT-HLT/INGO/17991,3183,13 Months,2/28/2022 12:00:00 AM,401067.03,149,149,0,0,,2,113,6595,,,,G120247527,Medium,Medium,0,0,0,0,199,69,0,0,||||149,||||149,||||0,||||0,||||298,||||199,||||69,||||0,||||0,||||268,0,0,0,0,0,0,0,0
1,24,311,17988,DRC-20/HCG10/RA7/HLT/INGO/17988,3279,12 Months,2/9/2022 0:00,125720.92,19,27,18,26,,4,113,6664,,,,G400150288,Medium,Medium,3,4,3,4,19,27,18,26,8||||11,12||||15,8||||10,12||||14,40||||50,8||||11,12||||15,8||||10,12||||14,40||||50,2,3,0,2,21372,23722,9,8
1,24,311,17987,DRC-20/HCG10/RA7/NUT/INGO/17987,3202,"13 Months, 1 Days",3/8/2022 0:00,187999.98,57,0,0,0,,4,113,6609,,,,G573621495,Medium,Medium,0,0,0,0,63,1,0,0,||||57,||||0,||||0,||||0,||||57,||||63,||||1,||||0,||||0,||||64,0,0,0,0,35719,23574,9,7
1,24,338,19461,DRC-21/HCG10/RA2/NFI/INGO/19461,3226,8 Months,3/31/2022 12:00:00 AM,464605.5,3339,3498,4452,4611,,4,113,6621,,,,G701897615,Medium,Medium,500,525,668,692,3426,3881,5162,5089,3339||||,3498||||,4452||||,4611||||,15900||||,3426||||,3881||||,5162||||,5089||||,17558||||,329,348,126,486,0,0,0,0
1,24,338,19580,DRC-21/HCG10/RA2/CP/INGO/19580,3188,"6 Months, 25 Days",3/30/2022 12:00:00 AM,450000.05,1521,1506,2796,3146,,4,113,6600,,,,H7744-2562-4751,Medium,High,198,196,363,409,1514,1831,2607,2922,304||152|1065|,301||151|1054|,559||280|1957|,629||315|2202|,1793||898|6278|,312||122|1080|,340||257|1234|,654||281|1672|,723||302|1897|,2029||962|5883|,119,117,174,55,90000,86400,179,95
1,24,311,17990,DRC-20/HCG10/RA7/NFI-PROT/INGO/17990,3180,16 Months,6/30/2022 12:00:00 AM,365138.17,124,0,0,0,,3,113,6593,,,,G205911705,Medium,Medium,0,0,0,0,169,0,0,0,||||124,||||0,||||0,||||0,||||124,||||169,||||0,||||0,||||0,||||169,0,0,0,0,14605,1898,19,11
1,24,355,20138,DRC-21/HCG10/RA3/NUT-CP/INGO/20138,3183,8 Months,6/14/2022 12:00:00 AM,459720,2199,5151,5114,5321,,4,113,6595,,,,G378058645,Medium,Medium,330,772,767,798,1052,3456,5927,7039,653||2|1544|,986||186|3979|,1127||145|3842|,1143||158|4020|,3909||491|13385|,400||9|643|,1506||776|1174|,2480||1484|1963|,3248||1964|1827|,7634||4233|5607|,46,724,568,298,0,0,0,0
1,24,301,17670,DRC-20/HCG10/RA5/Multi/INGO/17670,3332,12 Months,12/31/2021 12:00:00 AM,850011.87,14,0,0,0,,4,113,6716,,,,G657201836,Medium,Medium,0,0,0,0,18,0,0,0,||||14,||||0,||||0,||||0,||||14,||||18,||||0,||||0,||||0,||||18,0,0,0,0,0,0,0,0
1,24,273,16786,DRC-20/HCG10/RA2/LOG/UN/16786,3189,7 Months,4/27/2021 12:00:00 AM,650683.05,4,4,4,4,,0,87,6601,,,,G817235035,Medium,Medium,0,0,0,0,4,4,4,4,1|1|1|1|,1|1|1|1|,1|1|1|1|,1|1|1|1|,4|4|4|4|,1|1|1|1|,1|1|1|1|,1|1|1|1|,1|1|1|1|,4|4|4|4|,0,0,0,0,26027,18739,1,0
1,24,284,17180,DRC-20/HCG10/RA3/NFI/NGO/17180,3261,10 Months,8/18/2021 12:00:00 AM,800000,1644,2532,3544,3961,,4,113,6646,,,,G343729006,Medium,Medium,116,146,111,131,2274,2640,4540,4312,1308||336|0|,2036||496|0|,2855||689|0|,3260||701|0|,9459||2222|0|,1938||336|0|,2150||490|0|,3851||689|0|,3611||701|0|,11550||2216|0|,65,9,93,77,0,0,0,0
1,24,284,17176,DRC-20/HCG10/RA3/NUT/NGO/17176,3353,11 Months,8/31/2021 12:00:00 AM,324176.62,7960,7960,499,541,,4,113,6737,,,,G193438017,High,Ineligible,3,13,75,81,7007,12438,767,1204,960|||7000|,960|||7000|,349|||150|,379|||162|,2648|||14312|,862|||6145|,1882|||10556|,310|||457|,705|||499|,3759|||17657|,0,6,72,5,58351,9919,1356,725
1,24,284,17203,DRC-20/HCG10/RA3/PROT/INGO/17203,3193,"10 Months, 1 Days",8/15/2021 12:00:00 AM,450000.01,78158,53217,20908,20908,,4,87,6604,,,,G110349899,Medium,Medium,2000,2200,2500,3000,41787,51024,26432,30058,39079||19539|11724|7816,19539||9770|20000|3908,3257||5000|12000|651,3257||5000|12000|651,65132||39309|55724|13026,9963||13223|12365|6236,10158||11943|25245|3678,6431||8022|10126|1853,7956||7769|13035|1298,34508||40957|60771|13065,120,777,960,1177,0,0,0,0
1,24,284,17187,DRC-20/HCG10/RA3/HLT/UN/17187,3198,12 Months,11/2/2021 0:00,699995.51,35901,37079,52192,50538,,4,87,6605,,,,G693574873,Low,Medium,1795,1854,2610,2528,20811,22200,28334,26541,12243|3957|10016|9685|,12644|4087|10345|10003|,17797|5752|14562|14081|,17240|5552|14106|13640|,59924|19348|49029|47409|,8522|0|6554|5735|,9196|0|7127|5877|,11379|0|8827|8128|,10443|0|8180|7918|,39540|0|30688|27658|,1655,680,2333,1561,0,0,0,0
1,24,284,17155,DRC-20/HCG10/RA3/FSEC/INGO/17155,3192,"11 Months, 17 Days",10/31/2021 12:00:00 AM,519154.86,2662,2942,4063,4343,,4,87,6603,,,,G583358598,Medium,Medium,399,441,609,652,1827,2357,4089,4282,1464||133|1065|,1618||147|1177|,2235||203|1625|,2389||217|1737|,7706||700|5604|,435||1024|368|,542||1327|488|,863||2387|839|,920||2447|915|,2760||7185|2610|,364,78,338,56,0,0,0,0
1,24,338,19582,DRC-21/HCG10/RA2/NFI/UN/19582,3222,"19 Months, 1 Days",2/28/2023 12:00:00 AM,1034997.89,2816,2930,4223,4396,,3,115,6620,,,,G236164709,Medium,Medium,50,52,74,77,2809,2923,4212,4386,||2816||,||2930||,||4223||,||4396||,||14365||,||2809||,||2923||,||4212||,||4386||,||14330||,4,17,9,8,0,0,0,0
1,24,384,21188,DRC-21/HCG10/RA6/NFI/UN/21188,3222,"12 Months, 11 Days",3/31/2023 12:00:00 AM,799998.7,5280,7920,3520,5280,,4,115,6620,,,,H1960-9029-5263,Medium,Medium,1425,1472,2009,2075,5110,8920,3620,5310,4899|||381|,7527|||393|,2984|||536|,4727|||553|,20137|||1863|,4730|||380|,8027|||893|,2994|||626|,4747|||563|,20498|||2462|,195,230,444,2043,0,0,0,0
1,24,355,20129,DRC-21/HCG10/RA3/FSEC/UN/20129,3265,15 Months,3/26/2023 12:00:00 AM,1270000.33,5040,7560,3360,5040,,4,115,6650,,,,G407515095,Medium,Medium,250,300,150,250,4880,7701,4616,3803,1512||1512|2016|,2268||2268|3024|,1008||1008|1344|,1512||1512|2016|,6300||6300|8400|,1305||1623|1952|,2411||2023|3267|,1250||1350|2016|,1250||1446|1107|,6216||6442|8342|,240,196,68,32,0,0,0,0
1,24,452,24354,DRC-22/HCG10/RA4/PROT/INGO/24354,3244,"7 Months, 30 Days",9/22/2023 12:00:00 AM,699803.86,7054,12836,3700,4939,,4,113,15990,,,,H8245-2087-8228,Medium,Medium,296,539,155,207,2920,4031,1025,1463,4233||2114|707|,7701||3853|1282|,2220||1110|370|,2964||1482|493|,17118||8559|2852|,884||558|1478|,1378||774|1879|,365||241|419|,487||341|635|,3114||1914|4411|,9,517,82,49,0,0,0,0
1,24,440,23979,DRC-22/HCG10/RA3/FSEC/O/23979,4592,"8 Months, 1 Days",7/23/2023 12:00:00 AM,599999.29,7000,9000,5000,7000,,4,113,9358,,,,H6883-1988-6111,Medium,Medium,1000,1800,600,800,10398,18408,1880,3204,7000||||,9000||||,5000||||,7000||||,28000||||,10398||||,18408||||,1880||||,3204||||,33890||||,852,1229,243,186,0,0,0,0
1,24,452,24361,DRC-22/HCG10/RA4/PROT/INGO/24361,3193,7 Months,8/31/2023 12:00:00 AM,300000,49216,61420,15553,8811,,4,113,6604,,,,H6702-5052-1787,Medium,Medium,5905,7370,1866,1057,54320,71288,19065,20509,31216|||18000|,41420|||20000|,9353|||6200|,4011|||4800|,86000|||49000|,34342|||19978|,48323|||22965|,12291|||6774|,14817|||5692|,109773|||55409|,840,6337,93,1022,0,0,0,0
1,24,452,24335,DRC-22/HCG10/RA4/WaSH/NGO/24335,3336,7 Months,8/31/2023 12:00:00 AM,699996.14,8558,9393,13090,14427,,3,113,6720,,,,H8563-3083-5917,Medium,Medium,1284,1409,1964,2164,8140,9098,16657,18118,5135|||3423|,5636|||3757|,7854|||5236|,8656|||5771|,27281|||18187|,1314|||6826|,1489|||7609|,2730|||13927|,3064|||15054|,8597|||43416|,579,954,1236,1470,104999,52499,1818,234
1,24,452,24392,DRC-22/HCG10/RA4/NFI/NGO/24392,3246,6 Months,7/31/2023 12:00:00 AM,699999.99,3516,3853,4523,4858,,4,113,6631,,,,H1160-0905-3555,Medium,Medium,12,13,17,19,5435,6399,6451,6966,3516||||,3853||||,4523||||,4858||||,16750||||,5435||||,6399||||,6451||||,6966||||,25251||||,8,6,9,11,118999,126138,2680,1889
1,24,452,24394,DRC-22/HCG10/RA4/NUT/INGO/24394,3217,6 Months,8/19/2023 12:00:00 AM,300000,6307,14694,1805,3938,,4,113,7372,,,,H5732-4430-0408,Medium,Medium,315,735,90,197,2050,4306,7265,7886,||||6307,||||14694,||||1805,||||3938,||||26744,||||2050,||||4306,||||7265,||||7886,||||21507,176,681,12,181,0,0,0,0
1,24,452,24387,DRC-22/HCG10/RA4/WaSH-NUT/INGO/24387,3337,6 Months,8/7/2023 0:00,1000000,1750,1750,1750,1750,,4,113,6721,,,,H3566-8303-1863,Low,Low,175,175,175,175,59559,84036,24158,26289,1500|||250|,1500|||250|,1500|||250|,1500|||250|,6000|||1000|,52194|||7365|,69415|||14621|,11833|||12325|,12763|||13526|,146205|||47837|,90,26,130,0,0,0,0,0
1,24,452,24329,DRC-22/HCG10/RA4/NFI/INGO/24329,3175,6 Months,7/22/2023 12:00:00 AM,700000,4992,5184,4416,4608,,4,113,6590,,,,H3938-5256-6290,Medium,Medium,499,518,442,461,2530,3023,7550,8001,4992||||,5184||||,4416||||,4608||||,19200||||,2530||||,3023||||,7550||||,8001||||,21104||||,214,211,293,393,105000,112350,384,12
1,24,472,25278,CBPF-DRC-23-R-INGO-25278,3206,5 Months,10/31/2023 12:00:00 AM,475000,3780,4320,4500,5400,,4,113,6613,9,25,3,H0000-1111-2222,Medium,Medium,10,5,6,3,4795,3357,3996,3836,2646|0|0|1134|0,3024|0|0|1296|0,3150|0|0|1350|0,3780|0|0|1620|0,12600|0|0|5400|0,1933|0|0|2862|0,1353|0|0|2004|0,1611|0|0|2385|0,1546|0|0|2290|0,6443|0|0|9541|0,1,4,0,0,9500,2565,1620,1484
1,24,472,25296,CBPF-DRC-23-R-NGO-25296,3239,"3 Months, 22 Days",9/22/2023 12:00:00 AM,675000,2381,4030,1939,3650,,4,113,6624,7,25,2,H2201-2108-1560,Medium,Medium,430,714,93,578,3650,6050,4270,4030,0|0|0|0|2381,0|0|0|0|4030,0|0|0|0|1939,0|0|0|0|3650,0|0|0|0|12000,0|0|0|0|3650,0|0|0|0|6050,0|0|0|0|4270,0|0|0|0|4030,0|0|0|0|18000,373,319,34,202,40500,11745,1080,977
1,24,472,25341,CBPF-DRC-23-R-INGO-25341,3238,3 Months,9/1/2023 0:00,700000,3240,3960,5220,5580,,4,113,6623,9,25,3,H7542-8607-5237,Medium,Medium,486,594,783,837,4206,10242,3227,4363,1800|0|0|1440|0,2200|0|0|1760|0,2900|0|0|2320|0,3100|0|0|2480|0,10000|0|0|8000|0,3078|0|0|1128|0,6908|0|0|3334|0,2181|0|0|1046|0,2306|0|0|2057|0,14473|0|0|7565|0,198,387,691,230,0,0,0,0
1,24,440,23977,DRC-22/HCG10/RA3/HLT/INGO/23977,3200,7 Months,7/31/2023 12:00:00 AM,497324.96,1943,2521,3139,3401,,4,113,6607,,,,H8901-9644-5606,Medium,Medium,291,378,471,510,3089,3964,3016,3475,1483||126|334|,1881||145|495|,2246||198|695|,2399||219|783|,8009||688|2307|,2557||220|312|,2899||591|474|,2240||235|541|,2304||528|643|,10000||1574|1970|,243,170,227,294,84545,27899,880,304
1,24,472,25288,CBPF-DRC-23-R-INGO-25288,3183,3 Months,9/4/2023 0:00,400000,1411,1469,1600,2720,,4,113,6595,9,25,3,H4901-3478-2031,Medium,Medium,75,125,80,120,2179,4464,272,285,1411|0|0|0|0,1469|0|0|0|0,1600|0|0|0|0,2720|0|0|0|0,7200|0|0|0|0,1741|0|0|438|0,3571|0|0|893|0,176|0|0|96|0,183|0|0|102|0,5671|0|0|1529|0,41,23,67,79,0,0,0,0
1,24,452,24349,DRC-22/HCG10/RA4/WaSH/INGO/24349,4666,7 Months,8/31/2023 12:00:00 AM,600000,18511,25122,44954,43635,,4,113,9432,,,,H2306-3525-1182,Low,Low,1851,2512,4496,4363,17812,20948,41909,37378,370||3332|14809|,502||4522|20098|,898||8092|35964|,874||7854|34907|,2644||23800|105778|,3662||5938|8212|,4343||6819|9786|,8528||14791|18590|,7551||14780|15047|,24084||42328|51635|,548,1762,1115,3327,72000,37440,6611,527
1,24,334,19176,DRC-21/HCG10/SA1/PROT/NGO/19176,3375,12 Months,8/29/2022 12:00:00 AM,200000.12,5927,6867,5494,5808,,3,115,6759,,,,G288847625,Medium,Ineligible,6,7,5,6,5927,6867,5494,5808,3912|||59|1956,4532|||69|2266,3626|||55|1813,3833|||58|1917,15903|||241|7952,3912|||59|1956,4532|||69|2266,3626|||55|1813,3833|||58|1917,15903|||241|7952,2,5,4,5,0,0,0,0
1,24,382,21320,DRC-21/HCG10/AS2/CASH/UN/21320,3222,12 Months,4/30/2023 12:00:00 AM,1784942.13,3750,5000,8000,8250,,4,115,6620,,,,H7506-2419-9870,Medium,Medium,60,68,58,65,3600,4922,8032,8750,3449|31||270|,4599|41||360|,7358|66||576|,7588|68||594|,22994|206||1800|,3320|0||280|,4521|0||401|,7420|0||612|,8102|0||648|,23363|0||1941|,3,23,40,34,0,0,0,0
1,24,410,22323,DRC-22/HCG10/SA1/GBV/NGO/22323,3404,12 Months,9/14/2023 12:00:00 AM,496000.43,12555,27818,9728,17569,,4,113,6785,,,,H8955-4737-5915,Medium,Ineligible,1883,4172,1460,2635,19311,34513,12688,22128,9039|||3516|,20029|||7789|,7004|||2724|,12649|||4920|,48721|||18949|,11201|||8110|,14150|||20363|,7187|||5501|,10179|||11949|,42717|||45923|,855,897,404,2054,0,0,0,0
1,24,410,22431,DRC-22/HCG10/SA1/EDU-HLT-NFI/NGO/22431,3246,12 Months 15 Days,10/9/2023 0:00,1490000.15,1617,2461,7036,7622,,4,113,6631,,,,H7815-1571-9150,Medium,Medium,437,534,838,1003,487,666,3977,9803,1305||152|160|,1700||466|295|,4677||484|1875|,5163||530|1929|,12845||1632|4259|,401||48|38|,498||97|71|,3291||376|310|,8006||1015|782|,12196||1536|1201|,314,216,741,808,178800,89400,374,24
1,24,410,22282,DRC-22/HCG10/SA1/NUT-CP/INGO/22282,3202,"14 Months, 16 Days",11/30/2023 12:00:00 AM,1158000,14101,29672,9736,8930,,4,113,6609,,,,H9211-8455-0924,Medium,Medium,0,0,458,487,14101,27610,8929,8252,3165||6778|4158|,8259||13272|8141|,2565||4292|2879|,2370||3967|2593|,16359||28309|17771|,3165||6778|4158|,6197||13272|8141|,2004||4292|2633|,1852||3967|2433|,13218||28309|17365|,0,0,342,410,127380,64963,7492,1706
1,24,410,22367,DRC-22/HCG10/SA1/HLT-GBV/UN/22367,3198,12 Months,9/18/2023 12:00:00 AM,1206334.81,1703,1937,2514,2610,,4,115,6605,,,,H4374-3352-3552,Medium,Medium,255,291,377,392,3604,8475,11242,13467,1209||259|235|,1375||294|268|,1785||382|347|,1852||397|361|,6221||1332|1211|,2501||531|572|,5973||1271|1231|,8003||1660|1579|,9581||2024|1862|,26058||5486|5244|,165,231,368,36,0,0,0,0
1,24,410,22372,DRC-22/HCG10/SA1/PROT-CP/INGO/22372,3244,13 Months,10/18/2023 12:00:00 AM,550000.08,13876,27565,4006,4011,,4,113,15990,,,,H5616-6765-9432,Medium,Medium,2080,4135,601,602,14293,27896,4055,4060,8323||4158|1395|,16536||8265|2764|,2378||1157|471|,2380||1159|472|,29617||14739|5102|,8573||4283|1437|,16536||8513|2847|,2378||1192|485|,2380||1194|486|,29867||15182|5255|,1482,1206,204,411,0,0,0,0
